time,UID,tmp_temp,keller_temp,pressure,mag_x,mag_y,mag_z,imu_x,imu_y,imu_z,tilt_x,tilt_y,tilt_z,tilt_pitch,tilt_roll,ec,wurst_voltage,logger_voltage,logger_pressure,logger_temp,channel_number
2024-11-28 21:46:39,cf240002,-0.0703125,-143.05,9.69085693359375,212,75,42,-1000.9765625,-33.69140625,30.029296875,22,-23,-998,1.3,-1.3,791,3469,2274,1147194655,-12.086928367614746,2
2024-11-28 21:51:46,cf240004,-0.125,-146.25,14.99176025390625,107,199,65309,-1006.103515625,74.70703125,-32.958984375,-55,96,-993,-3.1,5.5,631,3465,2257,1147195720,-12.025747299194336,2
2024-11-28 21:41:57,cf240007,-0.046875,-147.2,-15.0,472,237,65496,-996.58203125,106.4453125,12.20703125,-150,127,-979,-8.6,7.300000000000001,1158,3464,2276,1147194435,-12.130718231201172,2
2024-11-28 21:30:15,cf240008,-0.015625,-144.8,-15.0,359,65492,65318,-993.65234375,-148.193359375,-30.517578125,-28,-85,-995,-1.6,-4.800000000000001,1399,3467,2277,1147196662,-12.189850807189941,2
2024-11-28 19:46:21,cf240002,-0.078125,-144.65,9.6881103515625,211,71,51,-1000.9765625,-29.296875,30.2734375,22,-23,-998,1.2000000000000002,-1.3,791,3467,2282,1147201682,-12.907182693481445,1
2024-11-28 19:51:27,cf240004,-0.125,-146.25,14.99359130859375,116,197,65309,-1009.033203125,68.115234375,-28.564453125,-54,96,-993,-3.1,5.5,627,3465,2268,1147197606,-12.902680397033691,2
2024-11-28 19:41:38,cf240007,-0.046875,-143.2,-15.0,480,244,65492,-998.046875,97.65625,10.009765625,-149,127,-979,-8.6,7.300000000000001,1160,3469,2265,1147204375,-12.916118621826172,2
2024-11-28 19:29:56,cf240008,-0.015625,-147.2,-15.0,362,65492,65308,-993.65234375,-147.4609375,-29.296875,-28,-85,-995,-1.6,-4.9,1398,3464,2250,1147200676,-12.968022346496582,2
2024-11-28 18:46:12,cf240002,-0.078125,-144.65,9.68719482421875,207,78,42,-999.0234375,-28.076171875,27.83203125,22,-23,-998,1.3,-1.3,791,3467,2278,1147186353,-13.048234939575195,2
2024-11-28 18:51:18,cf240004,-0.125,-146.25,14.99176025390625,109,202,65311,-1009.521484375,72.021484375,-22.4609375,-55,96,-993,-3.1,5.5,627,3465,2267,1147191941,-13.032001495361328,2
2024-11-28 18:41:29,cf240007,-0.046875,-147.2,-15.0,473,244,65492,-998.53515625,101.806640625,6.103515625,-149,127,-979,-8.5,7.300000000000001,1160,3464,2270,1147185587,-13.078722953796387,2
2024-11-28 18:29:47,cf240008,-0.015625,-147.2,-15.0,356,65494,65309,-994.62890625,-149.90234375,-27.83203125,-28,-85,-995,-1.6,-4.800000000000001,1399,3464,2286,1147186931,-13.0671968460083,2
2024-11-28 17:46:02,cf240002,-0.078125,-144.65,9.686279296875,211,74,43,-1000.48828125,-29.052734375,34.423828125,22,-23,-998,1.3,-1.3,792,3467,2317,1147175811,-13.045641899108887,2
2024-11-28 17:51:09,cf240004,-0.125,-146.25,14.9908447265625,105,198,65312,-1007.8125,69.3359375,-25.390625,-54,96,-993,-3.1,5.5,627,3465,2328,1147180746,-13.040868759155273,2
2024-11-28 17:41:20,cf240007,-0.046875,-147.2,-15.0,473,246,65487,-991.943359375,97.900390625,4.638671875,-150,127,-979,-8.6,7.300000000000001,1160,3464,2281,1147174674,-13.040596008300781,2
2024-11-28 17:29:38,cf240008,-0.015625,-147.2,-15.0,360,65496,65314,-992.919921875,-151.123046875,-33.203125,-28,-84,-995,-1.6,-4.800000000000001,1399,3464,2306,1147174103,-13.036298751831055,2
2024-11-28 16:45:53,cf240002,-0.078125,-146.25,9.68719482421875,207,78,40,-1000.9765625,-32.470703125,37.841796875,22,-23,-998,1.3,-1.3,791,3465,2328,1147173061,-12.97641372680664,2
2024-11-28 16:51:00,cf240004,-0.125,-148.65,14.99176025390625,104,199,65304,-1008.7890625,78.61328125,-25.634765625,-55,96,-993,-3.1,5.5,623,3462,2341,1147172736,-12.966591835021973,2
2024-11-28 16:41:10,cf240007,-0.0546875,-148.8,-15.0,469,245,65493,-1000.48828125,97.16796875,7.080078125,-150,127,-979,-8.6,7.300000000000001,1163,3462,2341,1147174400,-12.94217300415039,2
2024-11-28 16:29:29,cf240008,-0.015625,-147.2,-15.0,359,65498,65311,-992.67578125,-143.798828125,-25.87890625,-28,-85,-995,-1.6,-4.800000000000001,1399,3464,2343,1147176131,-12.914140701293945,2
2024-11-28 15:45:44,cf240002,-0.078125,-144.65,9.6881103515625,204,80,47,-999.267578125,-28.80859375,35.888671875,22,-24,-998,1.3,-1.3,789,3467,2379,1147172278,-12.657341003417969,2
2024-11-28 15:50:50,cf240004,-0.125,-142.25,14.989013671875,108,201,65310,-1010.009765625,73.974609375,-27.34375,-55,96,-993,-3.1,5.5,623,3470,2373,1147170230,-12.681282043457031,2
2024-11-28 15:41:01,cf240007,-0.0546875,-144.8,-15.0,478,244,65489,-998.53515625,96.923828125,9.033203125,-149,127,-979,-8.5,7.300000000000001,1163,3467,2369,1147170404,-12.62548828125,2
2024-11-28 15:29:19,cf240008,-0.015625,-147.2,-15.0,357,65495,65315,-989.2578125,-148.4375,-26.85546875,-28,-85,-995,-1.6,-4.800000000000001,1399,3464,2377,1147168346,-12.53054428100586,2
2024-11-28 14:45:35,cf240002,-0.0703125,-140.65,9.686279296875,211,76,41,-997.802734375,-27.83203125,34.1796875,22,-23,-998,1.3,-1.3,791,3472,2393,1147155781,-12.116462707519531,2
2024-11-28 14:50:41,cf240004,-0.125,-142.25,14.98809814453125,109,197,65314,-1011.474609375,77.63671875,-29.052734375,-55,96,-993,-3.1,5.5,623,3470,2376,1147157722,-12.165297508239746,2
2024-11-28 14:40:52,cf240007,-0.046875,-148.8,-15.0,472,242,65488,-998.046875,104.736328125,8.7890625,-150,127,-979,-8.6,7.300000000000001,1162,3462,2395,1147157407,-12.063532829284668,2
2024-11-28 14:29:10,cf240008,-0.0234375,-144.8,-15.0,357,65495,65311,-990.234375,-147.705078125,-31.982421875,-28,-85,-995,-1.6,-4.800000000000001,1399,3467,2385,1147151654,-11.933393478393555,2
2024-11-28 13:45:26,cf240002,-0.078125,-143.05,9.6826171875,204,83,40,-1007.32421875,-28.80859375,36.1328125,22,-23,-998,1.3,-1.3,789,3469,2381,1147148462,-11.73477554321289,2
2024-11-28 13:50:32,cf240004,-0.125,-146.25,14.989013671875,109,199,65306,-1012.6953125,71.533203125,-30.2734375,-55,96,-993,-3.1,5.5,625,3465,2381,1147149330,-11.759330749511719,2
2024-11-28 13:40:43,cf240007,-0.046875,-148.8,-15.0,474,248,65488,-1000.48828125,98.6328125,7.32421875,-150,127,-979,-8.6,7.300000000000001,1167,3462,2375,1147149110,-11.7239990234375,2
2024-11-28 13:29:01,cf240008,-0.0234375,-143.2,-15.0,358,65499,65305,-996.337890625,-139.6484375,-31.25,-28,-85,-995,-1.6,-4.800000000000001,1401,3469,2385,1147144548,-11.636488914489746,2
2024-11-28 12:45:16,cf240002,-0.0703125,-143.05,9.68536376953125,211,76,46,-1002.44140625,-25.390625,31.25,22,-23,-998,1.3,-1.3,791,3469,2406,1147146604,-11.54693603515625,2
2024-11-28 12:50:23,cf240004,-0.125,-148.65,14.989013671875,107,202,65306,-1008.056640625,74.21875,-26.85546875,-55,96,-993,-3.1,5.5,626,3462,2395,1147148004,-11.536840438842773,2
2024-11-28 12:40:33,cf240007,-0.046875,-144.8,-15.0,472,242,65493,-1006.103515625,99.365234375,9.765625,-149,127,-979,-8.6,7.300000000000001,1164,3467,2397,1147144993,-11.531384468078613,2
2024-11-28 12:28:52,cf240008,-0.015625,-144.8,-15.0,356,65496,65309,-991.69921875,-147.216796875,-29.052734375,-28,-85,-995,-1.6,-4.800000000000001,1399,3467,2392,1147145551,-11.528451919555664,2
2024-11-28 11:45:07,cf240002,-0.078125,-144.65,9.68536376953125,206,76,48,-1001.708984375,-31.005859375,32.958984375,22,-23,-998,1.3,-1.3,790,3467,2407,1147151752,-11.46767807006836,2
2024-11-28 11:50:13,cf240004,-0.1328125,-146.25,14.98626708984375,103,206,65308,-1009.521484375,76.66015625,-24.658203125,-55,96,-993,-3.1,5.5,625,3465,2395,1147149555,-11.45083236694336,2
2024-11-28 11:40:24,cf240007,-0.046875,-143.2,-15.0,472,245,65488,-999.51171875,103.271484375,13.18359375,-149,127,-979,-8.5,7.300000000000001,1163,3469,2410,1147150477,-11.463244438171387,2
2024-11-28 11:28:42,cf240008,-0.015625,-144.8,-15.0,366,65492,65306,-996.58203125,-143.798828125,-31.494140625,-28,-85,-995,-1.5,-4.800000000000001,1398,3467,2415,1147144353,-11.4953031539917,2
2024-11-28 10:44:58,cf240002,-0.0703125,-144.65,9.68353271484375,209,73,40,-1003.41796875,-32.2265625,31.982421875,22,-24,-998,1.3,-1.3,790,3467,2424,1147144184,-11.5411376953125,2
2024-11-28 10:50:04,cf240004,-0.1171875,-148.65,14.9853515625,105,201,65308,-1009.765625,71.533203125,-28.564453125,-54,96,-993,-3.1,5.5,630,3462,2420,1147149850,-11.515969276428223,2
2024-11-28 10:40:15,cf240007,-0.046875,-144.8,-15.0,469,237,65486,-1000.0,98.876953125,9.521484375,-150,127,-979,-8.6,7.300000000000001,1163,3467,2402,1147146025,-11.557575225830078,2
2024-11-28 10:28:33,cf240008,-0.015625,-144.8,-15.0,356,65491,65307,-993.1640625,-144.775390625,-32.470703125,-28,-85,-995,-1.6,-4.800000000000001,1401,3467,2410,1147143293,-11.566987037658691,2
2024-11-28 09:44:49,cf240002,-0.0703125,-146.25,9.68170166015625,201,74,48,-1002.685546875,-29.541015625,31.73828125,21,-23,-998,1.2000000000000002,-1.3,791,3465,2424,1147143401,-11.620325088500977,2
2024-11-28 09:49:55,cf240004,-0.125,-148.65,14.98626708984375,111,197,65311,-1014.404296875,77.63671875,-31.25,-54,96,-993,-3.1,5.5,629,3462,2428,1147142331,-11.60531997680664,2
2024-11-28 09:40:05,cf240007,-0.046875,-143.2,-15.0,479,240,65491,-1000.48828125,104.4921875,4.8828125,-149,127,-979,-8.5,7.300000000000001,1166,3469,2427,1147144399,-11.602726936340332,2
2024-11-28 09:28:24,cf240008,-0.015625,-143.2,-15.0,368,65499,65309,-992.431640625,-145.99609375,-27.83203125,-28,-85,-995,-1.6,-4.800000000000001,1400,3469,2420,1147140769,-11.664729118347168,2
2024-11-27 20:42:49,cf240002,-0.0703125,-144.65,9.67254638671875,213,69,29,-1001.708984375,-32.71484375,34.1796875,22,-24,-998,1.3,-1.3,790,3467,2871,1147126190,-7.360061168670654,2
2024-11-27 20:47:55,cf240004,-0.125,-144.65,14.97711181640625,107,197,65314,-1003.662109375,74.462890625,-34.423828125,-54,96,-993,-3.1,5.5,631,3467,2893,1147127163,-7.325275897979736,2
2024-11-27 20:38:05,cf240007,-0.046875,-140.8,-15.0,473,238,65492,-1001.708984375,96.6796875,5.859375,-150,127,-979,-8.6,7.300000000000001,1169,3472,2883,1147128558,-7.3895263671875,2
2024-11-27 20:26:23,cf240008,-0.015625,-144.8,-15.0,363,65499,65307,-989.501953125,-141.6015625,-29.541015625,-28,-85,-995,-1.6,-4.800000000000001,1400,3467,2879,1147129219,-7.463325023651123,2
2024-11-27 19:42:39,cf240002,-0.0703125,-144.65,9.671630859375,209,75,45,-1008.544921875,-32.71484375,30.517578125,21,-23,-998,1.2000000000000002,-1.3,789,3467,2875,1147135916,-8.289175033569336,2
2024-11-27 19:47:45,cf240004,-0.125,-148.65,14.97528076171875,99,192,65314,-1011.71875,80.078125,-25.390625,-54,96,-993,-3.1,5.5,631,3462,2880,1147130918,-8.225468635559082,2
2024-11-27 19:37:55,cf240007,-0.0546875,-140.8,-15.0,479,242,65496,-1002.197265625,102.05078125,4.638671875,-150,127,-979,-8.6,7.300000000000001,1167,3472,2910,1147138862,-8.360791206359863,2
2024-11-27 19:26:14,cf240008,-0.015625,-144.8,-15.0,358,65491,65307,-992.919921875,-145.263671875,-28.3203125,-29,-85,-995,-1.6,-4.800000000000001,1401,3467,2895,1147136422,-8.453076362609863,2
2024-11-27 18:42:30,cf240002,-0.0703125,-140.65,9.67071533203125,207,80,37,-999.755859375,-33.203125,33.447265625,22,-22,-998,1.3,-1.2000000000000002,790,3472,2871,1147140378,-8.859724044799805,2
2024-11-27 18:47:36,cf240004,-0.125,-142.25,14.97528076171875,102,192,65309,-1011.23046875,74.21875,-31.005859375,-55,96,-993,-3.1,5.5,632,3470,2882,1147139151,-8.850312232971191,2
2024-11-27 18:37:46,cf240007,-0.0546875,-143.2,-15.0,473,246,65492,-1004.150390625,99.609375,6.591796875,-150,127,-979,-8.6,7.300000000000001,1172,3469,2887,1147142915,-8.887892723083496,2
2024-11-27 18:26:04,cf240008,-0.015625,-147.2,-15.0,358,65499,65309,-993.896484375,-145.99609375,-29.541015625,-28,-85,-995,-1.6,-4.800000000000001,1401,3464,2886,1147147136,-8.91244888305664,2
2024-11-27 17:42:21,cf240002,-0.078125,-140.65,9.6734619140625,216,79,41,-1008.544921875,-36.62109375,35.400390625,22,-23,-998,1.3,-1.3,789,3472,2866,1147137298,-8.8517427444458,2
2024-11-27 17:47:27,cf240004,-0.125,-144.65,14.9725341796875,113,198,65308,-1007.568359375,75.68359375,-31.982421875,-55,96,-993,-3.1,5.5,631,3467,2887,1147140936,-8.868181228637695,2
2024-11-27 17:37:37,cf240007,-0.046875,-148.8,-15.0,477,242,65491,-1003.662109375,103.759765625,7.32421875,-150,127,-979,-8.6,7.300000000000001,1167,3462,2891,1147137769,-8.849834442138672,2
2024-11-27 17:25:55,cf240008,-0.0078125,-144.8,-15.0,360,65494,65309,-990.234375,-146.728515625,-32.71484375,-28,-85,-995,-1.6,-4.800000000000001,1399,3467,2888,1147137564,-8.836601257324219,2
2024-11-27 16:42:12,cf240002,-0.078125,-140.65,9.66888427734375,209,75,42,-1005.126953125,-30.517578125,35.400390625,22,-23,-998,1.2000000000000002,-1.3,790,3472,2891,1147135391,-8.657217025756836,2
2024-11-27 16:47:18,cf240004,-0.125,-148.65,14.97161865234375,113,201,65310,-1011.474609375,73.486328125,-27.34375,-54,96,-993,-3.1,5.5,631,3462,2867,1147136937,-8.68838882446289,2
2024-11-27 16:37:28,cf240007,-0.046875,-144.8,-15.0,479,245,65493,-997.0703125,98.388671875,5.37109375,-150,127,-979,-8.6,7.300000000000001,1172,3467,2900,1147135552,-8.65994644165039,2
2024-11-27 16:25:46,cf240008,-0.015625,-143.2,-15.0,359,65495,65315,-995.361328125,-142.08984375,-25.634765625,-29,-85,-995,-1.6,-4.9,1400,3469,2881,1147135918,-8.6119966506958,2
2024-11-27 15:42:02,cf240002,-0.0703125,-143.05,9.6697998046875,209,73,45,-998.291015625,-29.052734375,31.73828125,22,-23,-998,1.2000000000000002,-1.3,789,3469,2882,1147135032,-8.539628982543945,2
2024-11-27 15:47:08,cf240004,-0.125,-146.25,14.97161865234375,109,199,65309,-1014.404296875,75.927734375,-29.78515625,-54,96,-993,-3.1,5.5,631,3465,2888,1147133868,-8.539765357971191,2
2024-11-27 15:37:18,cf240007,-0.046875,-151.2,-15.0,470,244,65489,-1002.685546875,94.7265625,6.8359375,-150,127,-979,-8.6,7.300000000000001,1167,3459,2903,1147134751,-8.506072044372559,2
2024-11-27 15:25:36,cf240008,-0.015625,-148.8,-15.0,353,65504,65317,-989.74609375,-146.240234375,-31.005859375,-28,-85,-995,-1.6,-4.800000000000001,1401,3462,2918,1147132974,-8.408672332763672,2
2024-11-27 14:41:53,cf240002,-0.0703125,-143.05,9.66705322265625,209,70,49,-997.314453125,-33.69140625,35.15625,22,-22,-998,1.2000000000000002,-1.2000000000000002,789,3469,2885,1147134907,-8.087145805358887,2
2024-11-27 14:46:59,cf240004,-0.125,-146.25,14.97161865234375,109,199,65314,-1004.150390625,77.63671875,-30.76171875,-54,96,-993,-3.1,5.5,633,3465,2922,1147131896,-8.11654281616211,2
2024-11-27 14:37:09,cf240007,-0.046875,-143.2,-15.0,473,246,65494,-997.0703125,102.294921875,6.591796875,-150,127,-979,-8.6,7.300000000000001,1170,3469,2917,1147132403,-8.058703422546387,2
2024-11-27 14:25:27,cf240008,-0.015625,-148.8,-15.0,359,65495,65306,-990.72265625,-150.87890625,-31.005859375,-28,-85,-995,-1.6,-4.800000000000001,1399,3462,2901,1147133637,-8.010139465332031,2
2024-11-27 13:41:44,cf240002,-0.078125,-144.65,9.66796875,209,78,40,-998.53515625,-28.80859375,33.447265625,22,-23,-998,1.3,-1.3,788,3467,2905,1147129997,-7.764391899108887,2
2024-11-27 13:46:50,cf240004,-0.125,-144.65,14.970703125,103,201,65317,-1008.544921875,71.2890625,-37.841796875,-54,96,-993,-3.1,5.5,631,3467,2901,1147131740,-7.786149978637695,2
2024-11-27 13:37:00,cf240007,-0.046875,-147.2,-15.0,470,244,65492,-1000.244140625,103.02734375,7.8125,-150,127,-979,-8.6,7.300000000000001,1171,3464,2906,1147130865,-7.723398208618164,2
2024-11-27 13:25:18,cf240008,-0.015625,-144.8,-15.0,357,65492,65311,-991.69921875,-149.658203125,-29.296875,-28,-85,-995,-1.6,-4.800000000000001,1403,3467,2908,1147127363,-7.670608043670654,2
2024-11-27 12:41:35,cf240002,-0.0703125,-144.65,9.66796875,208,76,43,-1002.197265625,-32.2265625,31.494140625,22,-23,-998,1.2000000000000002,-1.3,789,3467,2895,1147131436,-7.499406814575195,2
2024-11-27 12:46:41,cf240004,-0.125,-146.25,14.96978759765625,110,206,65310,-1009.033203125,73.486328125,-26.123046875,-54,96,-993,-3.1,5.5,629,3465,2902,1147128197,-7.498999118804932,2
2024-11-27 12:36:50,cf240007,-0.046875,-148.8,-15.0,482,242,65488,-1001.708984375,97.65625,5.859375,-150,127,-979,-8.6,7.300000000000001,1172,3462,2925,1147132644,-7.463735580444336,2
2024-11-27 12:25:09,cf240008,-0.015625,-147.2,-15.0,359,65498,65313,-989.74609375,-143.06640625,-29.78515625,-28,-85,-995,-1.6,-4.800000000000001,1402,3464,2894,1147130235,-7.405282974243164,2
2024-11-27 10:41:16,cf240002,-0.0703125,-146.25,9.664306640625,206,79,43,-1003.41796875,-29.296875,34.423828125,22,-23,-998,1.2000000000000002,-1.3,789,3465,2903,1147118003,-6.808881759643555,2
2024-11-27 10:46:22,cf240004,-0.125,-144.65,14.967041015625,110,206,65305,-1006.103515625,72.021484375,-27.587890625,-54,96,-993,-3.1,5.5,630,3467,2906,1147119483,-6.823479175567627,2
2024-11-27 10:36:32,cf240007,-0.046875,-143.2,-15.0,473,241,65499,-997.802734375,97.900390625,4.150390625,-149,127,-979,-8.5,7.300000000000001,1171,3469,2910,1147122148,-6.768298149108887,2
2024-11-27 10:24:50,cf240008,-0.015625,-147.2,-15.0,365,65499,65312,-991.943359375,-144.53125,-23.4375,-28,-85,-995,-1.6,-4.800000000000001,1402,3464,2903,1147118889,-6.7338547706604,2
2024-11-27 09:41:07,cf240002,-0.0703125,-143.05,9.66522216796875,213,76,46,-998.53515625,-32.958984375,36.62109375,22,-23,-998,1.2000000000000002,-1.3,790,3469,2922,1147109972,-6.463686466217041,2
2024-11-27 09:46:13,cf240004,-0.125,-144.65,14.967041015625,114,195,65309,-1010.25390625,72.998046875,-25.87890625,-54,96,-993,-3.1,5.5,632,3467,2876,1147113572,-6.498676776885986,2
2024-11-27 09:36:22,cf240007,-0.0546875,-151.2,-15.0,479,240,65491,-1008.7890625,102.05078125,3.662109375,-150,128,-979,-8.6,7.300000000000001,1175,3459,2887,1147112916,-6.430402755737305,2
2024-11-27 09:24:41,cf240008,-0.015625,-147.2,-15.0,366,65492,65308,-991.455078125,-144.53125,-30.517578125,-28,-85,-995,-1.6,-4.800000000000001,1403,3464,2875,1147108954,-6.3803391456604,2
2024-11-27 08:40:58,cf240002,-0.078125,-144.65,9.664306640625,211,74,41,-998.779296875,-33.935546875,34.66796875,22,-23,-998,1.3,-1.2000000000000002,789,3467,2901,1147100923,-6.192429065704346,2
2024-11-27 08:46:04,cf240004,-0.1171875,-148.65,14.96337890625,108,203,65310,-1009.521484375,72.509765625,-29.052734375,-55,96,-993,-3.1,5.5,632,3462,2920,1147104108,-6.209616661071777,2
2024-11-27 08:36:13,cf240007,-0.046875,-148.8,-15.0,474,237,65496,-1004.8828125,104.98046875,8.056640625,-150,128,-979,-8.6,7.300000000000001,1172,3462,2902,1147105006,-6.169511795043945,2
2024-11-27 08:24:31,cf240008,-0.0234375,-144.8,-15.0,358,65496,65314,-993.1640625,-144.775390625,-28.3203125,-28,-85,-995,-1.5,-4.800000000000001,1402,3467,2905,1147098895,-6.115219593048096,2
2024-11-27 07:40:48,cf240002,-0.078125,-143.05,9.664306640625,214,73,47,-995.60546875,-30.029296875,31.005859375,21,-23,-998,1.2000000000000002,-1.3,790,3469,2940,1147091533,-5.843823432922363,2
2024-11-27 07:45:54,cf240004,-0.125,-146.25,14.96429443359375,111,199,65311,-1010.009765625,78.369140625,-30.76171875,-55,96,-993,-3.1,5.5,633,3465,2897,1147093302,-5.878269195556641,2
2024-11-27 07:36:04,cf240007,-0.046875,-151.2,-15.0,480,246,65487,-1000.48828125,103.02734375,7.080078125,-150,128,-979,-8.6,7.4,1174,3459,2902,1147091177,-5.790895938873291,2
2024-11-27 07:24:22,cf240008,-0.015625,-147.2,-15.0,357,65500,65311,-993.1640625,-144.775390625,-32.2265625,-28,-85,-995,-1.6,-4.800000000000001,1402,3464,2913,1147089057,-5.734148025512695,2
2024-11-27 06:40:39,cf240002,-0.078125,-140.65,9.66156005859375,208,74,31,-1001.953125,-33.447265625,31.73828125,22,-23,-998,1.2000000000000002,-1.3,789,3472,2916,1147081344,-5.478168964385986,2
2024-11-27 06:45:45,cf240004,-0.125,-144.65,14.96337890625,109,195,65314,-1007.32421875,70.3125,-31.494140625,-55,96,-993,-3.1,5.5,633,3467,2881,1147086024,-5.510019302368164,2
2024-11-27 06:35:54,cf240007,-0.046875,-151.2,-15.0,475,249,65489,-1003.90625,98.6328125,3.90625,-150,127,-979,-8.6,7.300000000000001,1174,3459,2907,1147083932,-5.437448501586914,2
2024-11-27 06:24:13,cf240008,-0.015625,-147.2,-15.0,359,65490,65306,-989.2578125,-144.53125,-32.470703125,-28,-85,-995,-1.6,-4.800000000000001,1404,3464,2932,1147082273,-5.354304313659668,2
2024-11-27 05:40:30,cf240002,-0.0703125,-144.65,9.66156005859375,209,78,42,-999.0234375,-27.83203125,34.1796875,21,-23,-998,1.2000000000000002,-1.3,789,3467,2914,1147073528,-5.042802810668945,2
2024-11-27 05:45:36,cf240004,-0.125,-146.25,14.96429443359375,104,197,65306,-1010.498046875,72.021484375,-28.564453125,-55,96,-993,-3.1,5.5,634,3465,2920,1147075190,-5.092390060424805,2
2024-11-27 05:35:45,cf240007,-0.046875,-144.8,-15.0,475,244,65497,-996.826171875,100.5859375,7.8125,-150,128,-979,-8.6,7.300000000000001,1171,3467,2915,1147071199,-5.002629280090332,2
2024-11-27 05:24:03,cf240008,-0.015625,-144.8,-15.0,363,65494,65307,-997.314453125,-146.728515625,-27.099609375,-28,-85,-995,-1.6,-4.9,1405,3467,2919,1147072612,-4.905776500701904,2
2024-11-27 04:40:21,cf240002,-0.078125,-140.65,9.65972900390625,211,89,41,-1003.41796875,-31.005859375,33.69140625,22,-23,-998,1.3,-1.3,790,3472,2924,1147062661,-4.616169452667236,2
2024-11-27 04:45:26,cf240004,-0.125,-146.25,14.96337890625,111,207,65318,-1008.056640625,78.369140625,-28.076171875,-54,96,-993,-3.1,5.5,631,3465,2975,1147061407,-4.6429762840271,2
2024-11-27 04:35:36,cf240007,-0.046875,-148.8,-15.0,472,242,65493,-1000.0,101.806640625,11.23046875,-150,127,-979,-8.6,7.300000000000001,1173,3462,2886,1147062267,-4.564401626586914,2
2024-11-27 04:23:54,cf240008,-0.015625,-144.8,-15.0,360,65491,65314,-989.501953125,-145.5078125,-29.541015625,-28,-85,-995,-1.6,-4.800000000000001,1403,3467,2917,1147062671,-4.451381683349609,2
2024-11-27 03:40:11,cf240002,-0.078125,-143.05,9.65972900390625,213,74,39,-1002.44140625,-33.447265625,30.029296875,22,-23,-998,1.2000000000000002,-1.3,789,3469,2905,1147055962,-4.2430100440979,2
2024-11-27 03:45:17,cf240004,-0.125,-144.65,14.9615478515625,109,202,65316,-1008.30078125,72.998046875,-30.76171875,-55,96,-993,-3.1,5.5,631,3467,2879,1147054915,-4.289050102233887,2
2024-11-27 03:35:26,cf240007,-0.046875,-143.2,-15.0,477,242,65503,-999.755859375,103.759765625,8.7890625,-150,128,-979,-8.6,7.300000000000001,1175,3469,2906,1147055045,-4.241782188415527,2
2024-11-27 03:23:45,cf240008,-0.015625,-144.8,-15.0,369,65487,65313,-991.455078125,-142.08984375,-32.470703125,-29,-85,-995,-1.6,-4.800000000000001,1405,3467,2931,1147054528,-4.170097827911377,2
2024-11-27 02:40:02,cf240002,-0.0703125,-140.65,9.6551513671875,212,78,37,-1001.220703125,-28.80859375,32.71484375,22,-22,-999,1.2000000000000002,-1.2000000000000002,789,3472,2921,1147047340,-3.869033098220825,2
2024-11-27 02:45:08,cf240004,-0.125,-144.65,14.9615478515625,113,203,65310,-1007.32421875,72.75390625,-29.052734375,-54,96,-993,-3.1,5.5,628,3467,2920,1147047744,-3.9040234088897705,2
2024-11-27 02:35:17,cf240007,-0.0546875,-147.2,-15.0,473,246,65492,-1003.41796875,102.294921875,10.498046875,-150,128,-979,-8.6,7.300000000000001,1173,3464,2929,1147044920,-3.7873902320861816,2
2024-11-27 02:23:35,cf240008,-0.015625,-147.2,-15.0,366,65500,65303,-988.037109375,-144.04296875,-27.099609375,-28,-85,-995,-1.6,-4.800000000000001,1403,3464,2902,1147045138,-3.704587459564209,2
2024-11-27 01:39:53,cf240002,-0.078125,-143.05,9.65789794921875,207,70,35,-1001.220703125,-29.541015625,37.109375,22,-23,-998,1.3,-1.3,790,3469,2924,1147040842,-3.447924852371216,2
2024-11-27 01:44:59,cf240004,-0.1171875,-144.65,14.96063232421875,99,195,65311,-1010.009765625,71.2890625,-24.90234375,-55,96,-993,-3.1,5.5,627,3467,2923,1147044204,-3.4807324409484863,2
2024-11-27 01:35:08,cf240007,-0.0546875,-143.2,-15.0,472,242,65491,-996.58203125,99.609375,8.544921875,-150,128,-979,-8.6,7.300000000000001,1175,3469,2922,1147041446,-3.387629508972168,2
2024-11-27 01:23:26,cf240008,-0.015625,-144.8,-15.0,366,65498,65315,-993.65234375,-147.94921875,-29.052734375,-28,-85,-995,-1.6,-4.800000000000001,1403,3467,2914,1147040963,-3.277407169342041,2
2024-11-27 00:39:43,cf240002,-0.0703125,-144.65,9.65606689453125,208,76,39,-1001.708984375,-31.25,31.25,22,-23,-998,1.2000000000000002,-1.3,789,3467,2953,1147030323,-2.7117016315460205,2
2024-11-27 00:44:49,cf240004,-0.125,-146.25,14.95697021484375,102,199,65314,-1006.34765625,72.509765625,-30.2734375,-54,96,-993,-3.1,5.5,628,3465,2928,1147029409,-2.802619695663452,2
2024-11-27 00:34:58,cf240007,-0.046875,-140.8,-15.0,482,242,65493,-1001.953125,101.07421875,10.7421875,-150,128,-979,-8.6,7.300000000000001,1173,3472,2913,1147033876,-2.629648447036743,2
2024-11-27 00:23:17,cf240008,-0.015625,-147.2,-15.0,362,65490,65301,-987.3046875,-145.263671875,-31.25,-28,-85,-995,-1.6,-4.9,1404,3464,2903,1147031278,-2.4480810165405273,2
2024-11-26 23:39:34,cf240002,-0.0703125,-144.65,9.6551513671875,216,74,41,-1010.498046875,-31.005859375,32.958984375,22,-23,-998,1.2000000000000002,-1.3,789,3467,2976,1147021056,-1.5850610733032227,2
